"Country or territory of asylum or residence","Country or territory of origin","Year","Refugees","Refugees assisted by UNHCR","Total refugees and people in refugee-like situations","Total refugees and people in refugee-like situations assisted by UNHCR"
"Norway","Colombia","2004","213","","213",""
"Norway","Congo","2004","147","","147",""
"Norway","Côte d'Ivoire","2004","8","","8",""
"Norway","Croatia","2004","1383","","1383",""
"Norway","Dem. People's Rep. of Korea","2004","3","","3",""
"Norway","Dem. Rep. of the Congo","2004","455","","455",""
"Norway","Ecuador","2004","3","","3",""
"Norway","Egypt","2004","15","","15",""
"Norway","El Salvador","2004","71","","71",""
"Norway","Eritrea","2004","305","","305",""
"Norway","Estonia","2004","1","","1",""
"Norway","Ethiopia","2004","934","","934",""
"Norway","Georgia","2004","49","","49",""
"Norway","Ghana","2004","7","","7",""
"Norway","Guinea","2004","6","","6",""
"Norway","India","2004","32","","32",""
"Norway","Indonesia","2004","164","","164",""
"Norway","Iraq","2004","8265","","8265",""
"Norway","Islamic Rep. of Iran","2004","3465","","3465",""
"Norway","Jordan","2004","11","","11",""
"Norway","Kazakhstan","2004","76","","76",""
"Norway","Kenya","2004","26","","26",""
"Norway","Kyrgyzstan","2004","9","","9",""
"Norway","Lao People's Dem. Rep.","2004","2","","2",""
"Norway","Lebanon","2004","31","","31",""
"Norway","Liberia","2004","839","","839",""
"Norway","Libya","2004","77","","77",""
"Norway","Lithuania","2004","1","","1",""
"Norway","Macao SAR, China","2004","8","","8",""
"Norway","Malawi","2004","8","","8",""
"Norway","Malaysia","2004","7","","7",""
"Norway","Mauritania","2004","1","","1",""
"Norway","Mongolia","2004","6","","6",""
"Norway","Morocco","2004","9","","9",""
"Norway","Mozambique","2004","2","","2",""
"Norway","Myanmar","2004","459","","459",""
"Norway","Namibia","2004","2","","2",""
"Norway","Nepal","2004","15","","15",""
"Norway","Netherlands","2004","1","","1",""
"Norway","Niger","2004","22","","22",""
"Norway","Nigeria","2004","13","","13",""
"Norway","Pakistan","2004","270","","270",""
"Norway","Peru","2004","15","","15",""
"Norway","Philippines","2004","1","","1",""
"Norway","Rep. of Korea","2004","1","","1",""
"Norway","Rep. of Moldova","2004","28","","28",""
"Norway","Romania","2004","13","","13",""
"Norway","Russian Federation","2004","2249","","2249",""
"Norway","Rwanda","2004","367","","367",""
"Norway","Saudi Arabia","2004","1","","1",""
"Norway","Serbia (and Kosovo: S/RES/1244 (1999))","2004","3527","","3527",""
"Norway","Sierra Leone","2004","120","","120",""
"Norway","Slovakia","2004","15","","15",""
"Norway","Somalia","2004","6242","","6242",""
"Norway","Sri Lanka","2004","914","","914",""
"Norway","State of Palestine","2004","10","","10",""
"Norway","Stateless","2004","481","","481",""
"Norway","Sudan","2004","509","","509",""
"Norway","Syrian Arab Rep.","2004","132","","132",""
"Norway","Tajikistan","2004","30","","30",""
"Norway","Thailand","2004","4","","4",""
"Norway","The former Yugoslav Rep. of Macedonia","2004","6","","6",""
"Norway","Togo","2004","25","","25",""
"Norway","Tunisia","2004","23","","23",""
"Norway","Turkey","2004","169","","169",""
"Norway","Turkmenistan","2004","18","","18",""
"Norway","Uganda","2004","45","","45",""
"Norway","Ukraine","2004","74","","74",""
"Norway","United Rep. of Tanzania","2004","5","","5",""
"Norway","Uzbekistan","2004","54","","54",""
"Norway","Various","2004","2721","","2721",""
"Norway","Viet Nam","2004","9","","9",""
"Norway","Western Sahara","2004","1","","1",""
"Norway","Yemen","2004","16","","16",""
"Norway","Zambia","2004","12","","12",""
"Norway","Zimbabwe","2004","5","","5",""
"Oman","Iraq","2004","7","7","7","7"
"Pakistan","Afghanistan","2004","960041","960041","960041","960041"
"Pakistan","Algeria","2004","31","31","31","31"
"Pakistan","China","2004","3","3","3","3"
"Pakistan","Ethiopia","2004","1","1","1","1"
"Pakistan","Ghana","2004","1","1","1","1"
"Pakistan","Iraq","2004","107","107","107","107"
"Pakistan","Islamic Rep. of Iran","2004","57","57","57","57"
"Pakistan","Myanmar","2004","26","26","26","26"
"Pakistan","Russian Federation","2004","1","1","1","1"
"Pakistan","Rwanda","2004","2","2","2","2"
"Pakistan","Somalia","2004","301","301","301","301"
"Pakistan","State of Palestine","2004","32","32","32","32"
"Pakistan","Sudan","2004","1","1","1","1"
"Pakistan","Syrian Arab Rep.","2004","8","8","8","8"
"Pakistan","Turkey","2004","4","4","4","4"
"Pakistan","Uganda","2004","1","1","1","1"
"Panama","Argentina","2004","1","1","1","1"
"Panama","Bosnia and Herzegovina","2004","1","1","1","1"
"Panama","Cameroon","2004","4","4","4","4"
"Panama","Chad","2004","2","2","2","2"
"Panama","Colombia","2004","1022","1099","1022","1099"
"Panama","Croatia","2004","3","3","3","3"
"Panama","Cuba","2004","77","77","77","77"
"Panama","Ecuador","2004","1","","1",""
"Panama","El Salvador","2004","269","269","269","269"
"Panama","Ethiopia","2004","1","1","1","1"
"Panama","Guatemala","2004","2","2","2","2"
"Panama","Haiti","2004","7","7","7","7"
"Panama","Honduras","2004","1","1","1","1"
"Panama","Islamic Rep. of Iran","2004","3","3","3","3"
"Panama","Liberia","2004","3","3","3","3"
"Panama","Nicaragua","2004","170","170","170","170"
"Panama","Nigeria","2004","10","10","10","10"
"Panama","Peru","2004","21","21","21","21"
"Panama","Rep. of Moldova","2004","1","1","1","1"
"Panama","Romania","2004","2","2","2","2"
"Panama","Russian Federation","2004","2","2","2","2"
"Panama","Serbia (and Kosovo: S/RES/1244 (1999))","2004","1","","1",""
"Panama","Sierra Leone","2004","1","1","1","1"
"Panama","Ukraine","2004","2","2","2","2"
"Panama","United States","2004","1","1","1","1"
"Papua New Guinea","Egypt","2004","1","1","1","1"
"Papua New Guinea","Indonesia","2004","7626","2491","7626","2491"
"Paraguay","Colombia","2004","3","3","3","3"
"Paraguay","Cuba","2004","21","21","21","21"
"Paraguay","Germany","2004","1","1","1","1"
"Paraguay","Islamic Rep. of Iran","2004","1","1","1","1"
"Paraguay","Russian Federation","2004","8","8","8","8"
"Paraguay","Sierra Leone","2004","1","1","1","1"
"Paraguay","Viet Nam","2004","6","6","6","6"
"Peru","Armenia","2004","1","","1",""
"Peru","Bosnia and Herzegovina","2004","6","","6",""
"Peru","Bulgaria","2004","4","","4",""
"Peru","China","2004","2","","2",""
"Peru","Colombia","2004","66","40","66","40"
"Peru","Cuba","2004","479","22","479","22"
"Peru","Czech Rep.","2004","3","1","3","1"
"Peru","Ecuador","2004","1","","1",""
"Peru","Georgia","2004","2","","2",""
"Peru","Hungary","2004","6","","6",""
"Peru","Iraq","2004","11","6","11","6"
"Peru","Islamic Rep. of Iran","2004","32","1","32","1"
"Peru","Jordan","2004","1","","1",""
"Peru","Lithuania","2004","1","1","1","1"
"Peru","Poland","2004","4","","4",""
"Peru","Romania","2004","1","","1",""
"Peru","Russian Federation","2004","19","4","19","4"
"Peru","Serbia (and Kosovo: S/RES/1244 (1999))","2004","113","12","113","12"
"Peru","State of Palestine","2004","10","7","10","7"
"Peru","Ukraine","2004","2","1","2","1"
"Peru","Venezuela (Bolivarian Republic of)","2004","1","","1",""
"Peru","Viet Nam","2004","1","","1",""
"Philippines","China","2004","1","","1",""
"Philippines","Dem. Rep. of the Congo","2004","5","","5",""
"Philippines","Ethiopia","2004","3","","3",""
"Philippines","Iraq","2004","24","","24",""
"Philippines","Islamic Rep. of Iran","2004","24","1","24","1"
"Philippines","Liberia","2004","2","","2",""
"Philippines","Niger","2004","1","","1",""
"Philippines","Pakistan","2004","1","","1",""
"Philippines","Rwanda","2004","7","","7",""
"Philippines","Somalia","2004","6","","6",""
"Philippines","Sri Lanka","2004","9","","9",""
"Philippines","State of Palestine","2004","15","","15",""
"Philippines","Stateless","2004","3","","3",""
"Philippines","Viet Nam","2004","6","","6",""
"Poland","Afghanistan","2004","90","","90",""
"Poland","Albania","2004","1","","1",""
"Poland","Algeria","2004","8","","8",""
"Poland","Angola","2004","3","","3",""
"Poland","Armenia","2004","15","","15",""
"Poland","Belarus","2004","88","","88",""
"Poland","Bhutan","2004","4","","4",""
"Poland","Bosnia and Herzegovina","2004","24","","24",""
"Poland","Bulgaria","2004","2","","2",""
"Poland","Cambodia","2004","1","","1",""
"Poland","Cameroon","2004","14","","14",""
"Poland","China","2004","2","","2",""
"Poland","Congo","2004","6","","6",""
"Poland","Cuba","2004","4","","4",""
"Poland","Dem. Rep. of the Congo","2004","9","","9",""
"Poland","Egypt","2004","1","","1",""
"Poland","Eritrea","2004","1","","1",""
"Poland","Ethiopia","2004","13","","13",""
"Poland","Georgia","2004","23","","23",""
"Poland","Guinea","2004","1","","1",""
"Poland","India","2004","1","","1",""
"Poland","Iraq","2004","44","","44",""
"Poland","Islamic Rep. of Iran","2004","7","","7",""
"Poland","Jordan","2004","2","","2",""
"Poland","Kazakhstan","2004","1","","1",""
"Poland","Kenya","2004","1","","1",""
"Poland","Lao People's Dem. Rep.","2004","4","","4",""
"Poland","Lebanon","2004","5","","5",""
"Poland","Liberia","2004","14","","14",""
"Poland","Mongolia","2004","3","","3",""
"Poland","Morocco","2004","2","","2",""
"Poland","Myanmar","2004","2","","2",""
"Poland","Nigeria","2004","9","","9",""
"Poland","Pakistan","2004","16","","16",""
"Poland","Rep. of Moldova","2004","1","","1",""
"Poland","Romania","2004","8","","8",""
"Poland","Russian Federation","2004","1671","","1671",""
"Poland","Rwanda","2004","13","","13",""
"Poland","Senegal","2004","2","","2",""
"Poland","Serbia (and Kosovo: S/RES/1244 (1999))","2004","16","","16",""
"Poland","Sierra Leone","2004","5","","5",""
"Poland","Somalia","2004","198","","198",""
"Poland","Sri Lanka","2004","71","","71",""
"Poland","State of Palestine","2004","4","","4",""
"Poland","Stateless","2004","25","","25",""
"Poland","Sudan","2004","27","","27",""
"Poland","Syrian Arab Rep.","2004","4","","4",""
"Poland","Tajikistan","2004","1","","1",""
"Poland","Turkey","2004","22","","22",""
"Poland","Ukraine","2004","10","","10",""
"Poland","Uzbekistan","2004","2","","2",""
"Poland","Various","2004","1","","1",""
"Poland","Viet Nam","2004","3","","3",""
"Poland","Zimbabwe","2004","2","","2",""
"Portugal","Afghanistan","2004","5","","5",""
"Portugal","Albania","2004","1","","1",""
"Portugal","Algeria","2004","5","","5",""
"Portugal","Angola","2004","20","","20",""
"Portugal","Argentina","2004","2","","2",""
"Portugal","Armenia","2004","5","","5",""
"Portugal","Belarus","2004","6","","6",""
"Portugal","Bosnia and Herzegovina","2004","3","","3",""
"Portugal","Colombia","2004","11","","11",""
"Portugal","Croatia","2004","6","","6",""
"Portugal","Cuba","2004","13","","13",""
"Portugal","Dem. Rep. of the Congo","2004","15","","15",""
"Portugal","Egypt","2004","1","","1",""
"Portugal","Gambia","2004","1","","1",""
"Portugal","Guinea","2004","3","","3",""
"Portugal","Guinea-Bissau","2004","14","","14",""
"Portugal","India","2004","1","","1",""
"Portugal","Indonesia","2004","1","","1",""
"Portugal","Iraq","2004","4","","4",""
"Portugal","Islamic Rep. of Iran","2004","1","","1",""
"Portugal","Kazakhstan","2004","4","","4",""
"Portugal","Liberia","2004","39","","39",""
"Portugal","Mongolia","2004","6","","6",""
"Portugal","Mozambique","2004","9","","9",""
"Portugal","Myanmar","2004","1","","1",""
"Portugal","Nigeria","2004","3","","3",""
"Portugal","Pakistan","2004","1","","1",""
"Portugal","Romania","2004","1","","1",""
"Portugal","Russian Federation","2004","1","","1",""
"Portugal","Rwanda","2004","17","","17",""
"Portugal","Sao Tome and Principe","2004","1","","1",""
"Portugal","Serbia (and Kosovo: S/RES/1244 (1999))","2004","2","","2",""
"Portugal","Sierra Leone","2004","114","","114",""
"Portugal","Sri Lanka","2004","1","","1",""
"Portugal","Sudan","2004","5","","5",""
"Portugal","Uzbekistan","2004","2","","2",""
"Portugal","Various","2004","48","","48",""
"Portugal","Zimbabwe","2004","4","","4",""
"Qatar","Afghanistan","2004","40","40","40","40"
"Qatar","Iraq","2004","6","6","6","6"
"Rep. of Korea","Afghanistan","2004","1","","1",""
"Rep. of Korea","Algeria","2004","2","","2",""
"Rep. of Korea","Bangladesh","2004","12","12","12","12"
"Rep. of Korea","Cameroon","2004","5","5","5","5"
"Rep. of Korea","Côte d'Ivoire","2004","2","2","2","2"
"Rep. of Korea","Dem. Rep. of the Congo","2004","1","1","1","1"
"Rep. of Korea","Eritrea","2004","1","1","1","1"
"Rep. of Korea","Ethiopia","2004","4","4","4","4"
"Rep. of Korea","Iraq","2004","3","2","3","2"
"Rep. of Korea","Islamic Rep. of Iran","2004","3","3","3","3"
"Rep. of Korea","Myanmar","2004","5","3","5","3"
"Rep. of Korea","Rwanda","2004","2","2","2","2"
"Rep. of Korea","Somalia","2004","2","","2",""
"Rep. of Korea","Uganda","2004","1","1","1","1"
"Rep. of Moldova","Afghanistan","2004","5","5","5","5"
"Rep. of Moldova","Armenia","2004","3","3","3","3"
"Rep. of Moldova","Eritrea","2004","1","1","1","1"
"Rep. of Moldova","Iraq","2004","2","2","2","2"
"Rep. of Moldova","Islamic Rep. of Iran","2004","1","1","1","1"
"Rep. of Moldova","Russian Federation","2004","41","41","41","41"
"Rep. of Moldova","Sierra Leone","2004","1","1","1","1"
"Rep. of Moldova","Somalia","2004","1","1","1","1"
"Rep. of Moldova","Sudan","2004","2","2","2","2"
"Romania","Afghanistan","2004","280","18","280","18"
"Romania","Albania","2004","8","4","8","4"
"Romania","Algeria","2004","2","3","2","3"
"Romania","Angola","2004","2","2","2","2"
"Romania","Armenia","2004","1","1","1","1"
"Romania","Azerbaijan","2004","4","","4",""
"Romania","Bosnia and Herzegovina","2004","5","2","5","2"
"Romania","Burundi","2004","1","","1",""
"Romania","Cameroon","2004","3","9","3","9"
"Romania","China","2004","1","","1",""
"Romania","Congo","2004","48","24","48","24"
"Romania","Cuba","2004","","1","","1"
"Romania","Dem. Rep. of the Congo","2004","22","5","22","5"
"Romania","Djibouti","2004","1","","1",""
"Romania","Egypt","2004","10","4","10","4"
"Romania","Ethiopia","2004","4","4","4","4"
"Romania","Georgia","2004","1","1","1","1"
"Romania","Ghana","2004","1","","1",""
"Romania","Guinea","2004","","3","","3"
"Romania","Guinea-Bissau","2004","","1","","1"
"Romania","India","2004","","2","","2"
"Romania","Iraq","2004","415","134","415","134"
"Romania","Islamic Rep. of Iran","2004","125","50","125","50"
"Romania","Israel","2004","1","","1",""
"Romania","Jordan","2004","2","4","2","4"
"Romania","Kenya","2004","","1","","1"
"Romania","Kuwait","2004","","1","","1"
"Romania","Lebanon","2004","5","4","5","4"
"Romania","Liberia","2004","4","2","4","2"
"Romania","Libya","2004","1","","1",""
"Romania","Morocco","2004","1","","1",""
"Romania","Niger","2004","1","","1",""
"Romania","Nigeria","2004","2","2","2","2"
"Romania","Pakistan","2004","5","2","5","2"
"Romania","Russian Federation","2004","3","2","3","2"
"Romania","Rwanda","2004","10","","10",""
"Romania","Senegal","2004","1","","1",""
"Romania","Serbia (and Kosovo: S/RES/1244 (1999))","2004","390","13","390","13"
"Romania","Sierra Leone","2004","14","5","14","5"
"Romania","Somalia","2004","99","29","99","29"
"Romania","South Africa","2004","1","","1",""
"Romania","Sri Lanka","2004","1","4","1","4"
"Romania","State of Palestine","2004","33","12","33","12"
"Romania","Stateless","2004","","3","","3"
"Romania","Sudan","2004","14","10","14","10"
"Romania","Syrian Arab Rep.","2004","21","4","21","4"
"Romania","The former Yugoslav Rep. of Macedonia","2004","1","","1",""
"Romania","Tunisia","2004","1","","1",""
"Romania","Turkey","2004","60","20","60","20"
"Romania","Various","2004","21","","21",""
"Romania","Yemen","2004","1","","1",""
"Russian Federation","Afghanistan","2004","1488","1488","1488","1488"
"Russian Federation","Azerbaijan","2004","28","28","28","28"
"Russian Federation","Ethiopia","2004","5","5","5","5"
"Russian Federation","Georgia","2004","238","238","238","238"
"Russian Federation","Somalia","2004","6","6","6","6"
"Russian Federation","Sudan","2004","1","1","1","1"
"Russian Federation","Tajikistan","2004","15","15","15","15"
"Russian Federation","Uzbekistan","2004","12","12","12","12"
"Russian Federation","Various","2004","59","59","59","59"
"Rwanda","Burundi","2004","4719","4719","4719","4719"
"Rwanda","Chad","2004","9","9","9","9"
"Rwanda","Dem. Rep. of the Congo","2004","45460","45460","45460","45460"
"Rwanda","Ethiopia","2004","23","23","23","23"
"Rwanda","Uganda","2004","10","10","10","10"
"Saudi Arabia","China","2004","1","1","1","1"
"Saudi Arabia","Eritrea","2004","58","58","58","58"
"Saudi Arabia","Iraq","2004","440","440","440","440"
"Saudi Arabia","Liberia","2004","18","18","18","18"
"Saudi Arabia","Somalia","2004","12","12","12","12"
"Saudi Arabia","State of Palestine","2004","240007","7","240007","7"
"Saudi Arabia","Sudan","2004","11","11","11","11"
"Saudi Arabia","Syrian Arab Rep.","2004","5","5","5","5"
"Senegal","Algeria","2004","9","9","9","9"
"Senegal","Angola","2004","1","1","1","1"
"Senegal","Burundi","2004","65","65","65","65"
"Senegal","Cameroon","2004","11","11","11","11"
"Senegal","Central African Rep.","2004","3","3","3","3"
"Senegal","Chad","2004","29","29","29","29"
"Senegal","Congo","2004","22","22","22","22"
"Senegal","Côte d'Ivoire","2004","54","54","54","54"
"Senegal","Dem. Rep. of the Congo","2004","21","21","21","21"
"Senegal","Ethiopia","2004","1","1","1","1"
"Senegal","Gambia","2004","17","17","17","17"
"Senegal","Ghana","2004","2","2","2","2"
"Senegal","Guinea","2004","12","12","12","12"
"Senegal","Liberia","2004","290","290","290","290"
"Senegal","Mauritania","2004","19778","19778","19778","19778"
"Senegal","Nigeria","2004","8","8","8","8"
"Senegal","Rwanda","2004","304","304","304","304"
"Senegal","Sierra Leone","2004","170","170","170","170"
"Senegal","Somalia","2004","7","7","7","7"
"Serbia (and Kosovo: S/RES/1244 (1999))","Afghanistan","2004","2","2","2","2"
"Serbia (and Kosovo: S/RES/1244 (1999))","Albania","2004","1","1","1","1"
